player_id,original_name,normalized_search_name,selected_page_title,wikipedia_url,raw_position,position_wiki,status,manual_review_reason,candidate_titles,first_position_rule_applied,match_method,name_source,birth_year_wiki,birth_evidence,identity_accept_reason
P002856,"HAIRSTON, MALIK",Malik Hairston,Malik Hairston,https://en.wikipedia.org/wiki/Malik_Hairston,Shooting guard / small forward,Shooting Guard,matched,,Malik Hairston; Galatasaray S.K. (men's basketball); 2010–11 Euroleague; Olimpia Milano; AEK B.C.,True,direct,bio_name,1987.0,exact_match,exact_birth_year
PKMV,"HAISLIP, MARCUS",Marcus Haislip,Marcus Haislip,https://en.wikipedia.org/wiki/Marcus_Haislip,Power forward,Power Forward,matched,,Marcus Haislip; Lebanese Basketball League; Anadolu Efes S.K.; EuroLeague season statistical leaders; Chinese Basketball Association,False,direct,bio_name,1980.0,exact_match,exact_birth_year
P003926,"HAKANSON, LUDDE",Ludde Hakanson,Ludvig Håkanson,https://en.wikipedia.org/wiki/Ludvig_Håkanson,Point guard / shooting guard,Point Guard,matched,,Ludvig Håkanson; Joventut Badalona; DBB Albert Schweitzer Tournament; 2024–25 ACB season; Rosters of the top basketball teams in European club competitions,True,direct,bio_name,1996.0,exact_match,exact_birth_year
P000691,"HALE, RONALD",Ronald Hale,List of nicknames in basketball,https://en.wikipedia.org/wiki/List_of_nicknames_in_basketball,,,page_found_not_basketball_player,Wikipedia page(s) found but none identifiable as a basketball-biography page,List of nicknames in basketball; 2026 deaths in the United States; List of 2011–12 NBA season transactions; List of University of Utah people; List of people with prostate cancer,False,search,bio_name,,unavailable,
P003538,"HALILOVIC, MIRALEM",Miralem Halilovic,Miralem Halilović,https://en.wikipedia.org/wiki/Miralem_Halilović,Center,Center,matched,,Miralem Halilović; Nanterre 92; KK Bosna Royal; Orléans Loiret Basket; 2017–18 Pro B season; Krešimir Ćosić Cup,False,direct,bio_name,1991.0,exact_match,exact_birth_year
P011205,"HALL, DEVON",Devon Hall,Devon Hall,https://en.wikipedia.org/wiki/Devon_Hall,Shooting guard / point guard,Shooting Guard,matched,,Devon Hall; Fenerbahçe S.K. (basketball); 2025 EuroLeague Final Four; 2026 EuroLeague Final Four; Devon Dotson,True,direct,bio_name,1995.0,exact_match,exact_birth_year
P011196,"HALL, DONTA",Donta Hall,Donta Hall,https://en.wikipedia.org/wiki/Donta_Hall,Center,Center,matched,,Donta Hall; EuroLeague; 2026 EuroLeague Final Four; 2023 EuroLeague Final Four; List of 2025–26 EuroLeague transactions,False,direct,bio_name,1997.0,exact_match,exact_birth_year
P009578,"HALL, LANGSTON",Langston Hall,Langston Hall,https://en.wikipedia.org/wiki/Langston_Hall,Point guard,Point Guard,matched,,Langston Hall; KK Crvena zvezda; 2024 in basketball; 2019–20 Greek Basket League; AEK B.C.,False,direct,bio_name,1991.0,exact_match,exact_birth_year
P001231,"HALL, MIKE",Mike Hall,Michael Hall,https://en.wikipedia.org/wiki/Michael_Hall,,,page_found_identity_unconfirmed,Basketball page found but birth year/nationality could not be confirmed against players_bio.csv,Michael Hall; Fenerbahçe S.K. (basketball); EuroLeague; 2023–24 EuroLeague; 2025–26 EuroLeague; 2025 EuroLeague Final Four,False,direct,bio_name,,unavailable,
PAOZ,"HALPERIN, YOTAM",Yotam Halperin,Yotam Halperin,https://en.wikipedia.org/wiki/Yotam_Halperin,Shooting guard / point guard,Shooting Guard,matched,,Yotam Halperin; Israel men's national basketball team; Israeli Basketball Premier League; FC Bayern Munich (basketball); ABA League,True,direct,bio_name,1984.0,exact_match,exact_birth_year
P012405,"HALTALI, FURKAN",Furkan Haltali,Turkey men's national basketball team,https://en.wikipedia.org/wiki/Turkey_men's_national_basketball_team,,,page_found_not_basketball_player,Wikipedia page(s) found but none identifiable as a basketball-biography page,Turkey men's national basketball team; Turkey men's national under-18 and under-19 basketball team; 2022–23 Anadolu Efes S.K. season; Bahçeşehir Koleji S.K.,False,search,bio_name,,unavailable,
PJSS,"HAMANN, STEFFEN",Steffen Hamann,Steffen Hamann,https://en.wikipedia.org/wiki/Steffen_Hamann,Point guard,Point Guard,matched,,Steffen Hamann; FC Bayern Munich (basketball); Bamberg Baskets; Rosters of the top basketball teams in European club competitions; BBL All-Star Game,False,direct,bio_name,1981.0,exact_match,exact_birth_year
P009782,"HAMILTON, JOHNNY",Johnny Hamilton,Johnny Hamilton (basketball),https://en.wikipedia.org/wiki/Johnny_Hamilton_(basketball),Center,Center,matched,,John Hamilton; Johnny Hamilton (basketball); Fenerbahçe S.K. (basketball); EuroLeague MVP of the Round; Timothé Luwawu-Cabarrot; Fenerbahçe (men's basketball) past rosters,False,search,bio_name,1994.0,exact_match,exact_birth_year
PCSW,"HAMILTON, JUSTIN",Justin Hamilton,"Justin Hamilton (basketball, born 1980)","https://en.wikipedia.org/wiki/Justin_Hamilton_(basketball,_born_1980)",Point guard / shooting guard,Point Guard,matched,,"Justin Hamilton; Justin Hamilton (basketball, born 1980); EuroLeague MVP of the Round; Valencia Basket; Canadian Elite Basketball League; EuroCup Basketball All-EuroCup Team",True,search,bio_name,1980.0,exact_match,exact_birth_year
P004317,"HAMILTON, LAMONT",Lamont Hamilton,Lamont Hamilton,https://en.wikipedia.org/wiki/Lamont_Hamilton,Power forward / center,Power Forward,matched,,Lamont Hamilton; Derreck Hamilton; EuroCup Basketball All-EuroCup Team; EuroCup Basketball individual statistics; AEK B.C.,True,direct,bio_name,1984.0,exact_match,exact_birth_year
PJUH,"HAMILTON, VENSON",Venson Hamilton,Venson Hamilton,https://en.wikipedia.org/wiki/Venson_Hamilton,Center,Center,matched,,Venson Hamilton; EuroCup Basketball individual statistics; EuroLeague season statistical leaders; S.S. Basket Napoli; Rosters of the top basketball teams in European club competitions,False,direct,bio_name,1977.0,exact_match,exact_birth_year
P001455,"HAMMONDS, CLIFF",Cliff Hammonds,Cliff Hammonds,https://en.wikipedia.org/wiki/Cliff_Hammonds,Point guard,Point Guard,matched,,Cliff Hammonds; Darüşşafaka Basketbol; Bandırma B.İ.K.; 2014–15 Euroleague squads; American Basketball Association,False,direct,bio_name,1985.0,exact_match,exact_birth_year
PLFN,"HAMPL, TOMAS",Tomas Hampl,Rosters of the top basketball teams in European club competitions,https://en.wikipedia.org/wiki/Rosters_of_the_top_basketball_teams_in_European_club_competitions,,,page_found_not_basketball_player,Wikipedia page(s) found but none identifiable as a basketball-biography page,Rosters of the top basketball teams in European club competitions,False,search,bio_name,,unavailable,
P005099,"HANGA, ADAM",Adam Hanga,Ádám Hanga,https://en.wikipedia.org/wiki/Ádám_Hanga,Small forward,Small Forward,matched,,Ádám Hanga; 2016–17 EuroLeague; EuroLeague Best Defender; Saski Baskonia; 2023 EuroLeague Final Four,False,direct,bio_name,1989.0,exact_match,exact_birth_year
P013304,"HANKINS, ZACHARY",Zachary Hankins,Zach Hankins,https://en.wikipedia.org/wiki/Zach_Hankins,Center,Center,matched,,Zach Hankins,False,search,bio_name,1996.0,exact_match,exact_birth_year
P006598,"HANLAN, OLIVIER",Olivier Hanlan,Olivier Hanlan,https://en.wikipedia.org/wiki/Olivier_Hanlan,Point guard / shooting guard,Point Guard,matched,,Olivier Hanlan; 2025–26 Basketball League of Serbia; Jaka Klobučar; BC Žalgiris; Dyshawn Pierre,True,direct,bio_name,1993.0,exact_match,exact_birth_year
P006402,"HANNAH, CLEVIN",Clevin Hannah,Clevin Hannah,https://en.wikipedia.org/wiki/Clevin_Hannah,Point guard,Point Guard,matched,,Clevin Hannah; Taylor Brown (basketball); List of 2018–19 EuroLeague transactions; Rickey Brown; History of BC Rytas,False,direct,bio_name,1987.0,exact_match,exact_birth_year
P003500,"HANSBROUGH, BEN",Ben Hansbrough,Ben Hansbrough,https://en.wikipedia.org/wiki/Ben_Hansbrough,Point guard / shooting guard,Point Guard,matched,,Ben Hansbrough; FC Bayern Munich (basketball); Breanna Stewart; Mr. Show-Me Basketball; North Carolina Tar Heels men's basketball,True,direct,bio_name,1987.0,exact_match,exact_birth_year
PJKM,"HANSEN, TRAVIS",Travis Hansen,Travis Hansen,https://en.wikipedia.org/wiki/Travis_Hansen,Shooting guard / small forward,Shooting Guard,matched,,Travis Hansen; 2005 Euroleague Final Four; Saski Baskonia; Real Madrid Baloncesto; EuroCup Basketball All-EuroCup Team,True,direct,bio_name,1978.0,exact_match,exact_birth_year
P009864,"HAPP, ETHAN",Ethan Happ,Ethan Happ,https://en.wikipedia.org/wiki/Ethan_Happ,Power forward / center,Power Forward,matched,,Ethan Happ; List of 2025–26 EuroLeague transactions; Wisconsin Badgers men's basketball; Olympiacos B.C.; Nate Reuvers,True,direct,bio_name,1996.0,exact_match,exact_birth_year
P004902,"HARANGODY, LUKE",Luke Harangody,Luke Harangody,https://en.wikipedia.org/wiki/Luke_Harangody,Power forward,Power Forward,matched,,Luke Harangody; EuroLeague MVP of the Round; Semih Erden; Notre Dame Fighting Irish men's basketball; Ben Hansbrough,False,direct,bio_name,1988.0,exact_match,exact_birth_year
P003534,"HARARI, ARAD",Arad Harari,Rosters of the champion and finalist teams of EuroLeague,https://en.wikipedia.org/wiki/Rosters_of_the_champion_and_finalist_teams_of_EuroLeague,,,page_found_not_basketball_player,Wikipedia page(s) found but none identifiable as a basketball-biography page,Rosters of the champion and finalist teams of EuroLeague; Rosters of the top basketball teams in European club competitions; 2014–15 Euroleague squads; List of Israelis,False,search,bio_name,,unavailable,
PBCM,"HARISSIS, CHRISTOS",Christos Harissis,Christos Charissis,https://en.wikipedia.org/wiki/Christos_Charissis,Point guard,Point Guard,matched,,Christos Charissis; 2011–12 Greek Basket League; Mycenaean Greece,False,direct,bio_name,1976.0,exact_match,exact_birth_year
P011970,"HARPER, JARED",Jared Harper,Jared Harper,https://en.wikipedia.org/wiki/Jared_Harper,Point guard,Point Guard,matched,,Jared Harper; 2025–26 EuroCup Basketball; 2024–25 EuroCup Basketball; EuroCup Basketball Awards; EuroCup Basketball MVP,False,direct,bio_name,1997.0,exact_match,exact_birth_year
P001711,"HARRINGTON, JUNIOR",Junior Harrington,Lorinza Harrington,https://en.wikipedia.org/wiki/Lorinza_Harrington,Point guard / shooting guard,Point Guard,matched,,Lorinza Harrington; Šarūnas Jasikevičius; KK Cedevita; Maya Moore; Breanna Stewart,True,direct,bio_name,1980.0,exact_match,exact_birth_year
P005460,"HARRIS, ELIAS",Elias Harris,Elias Harris,https://en.wikipedia.org/wiki/Elias_Harris,Power forward / center,Power Forward,matched,,Elias Harris; FC Bayern Munich (basketball); 2016–17 EuroLeague; 2017–18 EuroLeague; List of 2024–25 EuroLeague transactions,True,direct,bio_name,1989.0,exact_match,exact_birth_year
P008930,"HARRISON, AARON",Aaron Harrison,Aaron Harrison,https://en.wikipedia.org/wiki/Aaron_Harrison,Shooting guard,Shooting Guard,matched,,Aaron Harrison; Andrew Harrison (basketball); Galatasaray S.K. (men's basketball); Harrison twins; Olympiacos B.C.,False,direct,bio_name,1994.0,exact_match,exact_birth_year
P009473,"HARRISON, ANDREW",Andrew Harrison,Andrew Harrison (basketball),https://en.wikipedia.org/wiki/Andrew_Harrison_(basketball),Point guard / shooting guard,Point Guard,matched,,Andrew Harrison; Andrew Harrison (basketball); Aaron Harrison; Harrison twins; Luka Dončić; Breanna Stewart,True,search,bio_name,1994.0,exact_match,exact_birth_year
P013371,"HARRISON, SHAQUILLE",Shaquille Harrison,Shaquille Harrison,https://en.wikipedia.org/wiki/Shaquille_Harrison,Point guard / shooting guard,Point Guard,matched,,Shaquille Harrison; Monte Harrison; List of 2026–27 EuroLeague transactions; ASVEL Basket; List of 2025–26 EuroLeague transactions; Luka Dončić,True,direct,bio_name,1993.0,exact_match,exact_birth_year
P005846,"HARTENSTEIN, ISAIAH",Isaiah Hartenstein,Isaiah Hartenstein,https://en.wikipedia.org/wiki/Isaiah_Hartenstein,Center / power forward,Center,matched,,Isaiah Hartenstein; BC Žalgiris; List of 2026–27 NBA season transactions; Arnas Velička; Johann Grünloh,True,direct,bio_name,1998.0,exact_match,exact_birth_year
PBCS,"HATZIVRETTAS, NIKOS",Nikos Hatzivrettas,Nikos Chatzivrettas,https://en.wikipedia.org/wiki/Nikos_Chatzivrettas,Shooting guard / small forward,Shooting Guard,matched,,Nikos Chatzivrettas; Panathinaikos B.C.; Aris B.C.; 2001–02 Greek Basket League; Kostas Pilafidis,True,direct,bio_name,1977.0,exact_match,exact_birth_year
PKMO,"HAUER, SAJMEN",Sajmen Hauer,,,,,no_page_found,Wikipedia search returned no results,,False,,bio_name,,unavailable,
PKZA,"HAWKINS, DAVID",David Hawkins,David Hawkins (basketball),https://en.wikipedia.org/wiki/David_Hawkins_(basketball),Shooting guard / small forward,Shooting Guard,matched,,David Hawkins; David Hawkins (basketball); David McCormack (basketball); Galatasaray S.K. (men's basketball); Olimpia Milano; Olympiacos B.C.,True,search,bio_name,1982.0,exact_match,exact_birth_year
P010390,"HAYES, KEVARRIUS",Kevarrius Hayes,Kevarrius Hayes,https://en.wikipedia.org/wiki/Kevarrius_Hayes,Center,Center,matched,,Kevarrius Hayes; List of 2026–27 EuroLeague transactions; 2026–27 KK Partizan season; BC Žalgiris; 2021–22 EuroCup Basketball,False,direct,bio_name,1997.0,exact_match,exact_birth_year
P008962,"HAYES-DAVIS, NIGEL",Nigel Hayes-davis,Nigel Hayes-Davis,https://en.wikipedia.org/wiki/Nigel_Hayes-Davis,Power forward / small forward,Power Forward,matched,,Nigel Hayes-Davis; 2025 EuroLeague Final Four; Fenerbahçe S.K. (basketball); 2024–25 EuroLeague; EuroLeague Final Four MVP,True,search,bio_name,1994.0,exact_match,exact_birth_year
P003601,"HAYNES, MARQUEZ",Marquez Haynes,MarQuez Haynes,https://en.wikipedia.org/wiki/MarQuez_Haynes,Point guard / shooting guard,Point Guard,matched,,MarQuez Haynes; Paris Basketball; 2015–16 Euroleague squads; Panathinaikos B.C.; 2014–15 Euroleague squads,True,direct,bio_name,1986.0,exact_match,exact_birth_year
P011201,"HAZER, SEHMUS",Sehmus Hazer,Şehmus Hazer,https://en.wikipedia.org/wiki/Şehmus_Hazer,Point guard / shooting guard,Point Guard,matched,,Şehmus Hazer; Fenerbahçe S.K. (basketball); Beşiktaş J.K. (men's basketball); List of 2026–27 EuroLeague transactions; 2024 EuroLeague Final Four,True,search,bio_name,1999.0,exact_match,exact_birth_year
P006420,"HECKMANN, PATRICK",Patrick Heckmann,Patrick Heckmann,https://en.wikipedia.org/wiki/Patrick_Heckmann,Small forward,Small Forward,matched,,Patrick Heckmann; Telekom Baskets Bonn; 2015–16 Euroleague squads; 2016–17 Basketball Bundesliga; 2015–16 Basketball Bundesliga; BBL All-Star Game,False,direct,bio_name,1992.0,exact_match,exact_birth_year
P012259,"HEIDEGGER, MAX",Max Heidegger,Max Heidegger,https://en.wikipedia.org/wiki/Max_Heidegger,Point guard,Point Guard,matched,,Max Heidegger; List of 2026–27 EuroLeague transactions; Israel men's national basketball team; Henri Drell; Hapoel Tel Aviv B.C.,False,direct,bio_name,1997.0,exact_match,exact_birth_year
P002833,"HENDRIX, RICHARD",Richard Hendrix,Richard Hendrix,https://en.wikipedia.org/wiki/Richard_Hendrix,Power forward / center,Power Forward,matched,,Richard Hendrix; Galatasaray S.K. (men's basketball); Maccabi Tel Aviv B.C.; 2010–11 Euroleague; ABA League,True,direct,bio_name,1986.0,exact_match,exact_birth_year
P006754,"HENRY, PIERRIA",Pierria Henry,Pierriá Henry,https://en.wikipedia.org/wiki/Pierriá_Henry,Point guard,Point Guard,matched,,Pierriá Henry; Fenerbahçe S.K. (basketball); 2022–23 EuroLeague; 2019–20 EuroLeague; Saski Baskonia,False,direct,bio_name,1993.0,exact_match,exact_birth_year
PLLY,"HERBER, JOHANNES",Johannes Herber,Johannes Herber,https://en.wikipedia.org/wiki/Johannes_Herber,Shooting guard,Shooting Guard,matched,,Johannes Herber; Saski Baskonia; Alba Berlin; Rosters of the top basketball teams in European club competitions; Euroleague 2008–09 Rosters; New York Liberty,False,direct,bio_name,1983.0,exact_match,exact_birth_year
P008780,"HERMANNSSON, MARTIN",Martin Hermannsson,Martin Hermannsson,https://en.wikipedia.org/wiki/Martin_Hermannsson,Point guard / shooting guard,Point Guard,matched,,Martin Hermannsson; EuroBasket; 2019–20 EuroLeague; Italy men's national basketball team; France men's national basketball team,True,direct,bio_name,1994.0,exact_match,exact_birth_year
P000699,"HERNANDEZ, ALEJANDRO",Alejandro Hernandez,Aíto García Reneses,https://en.wikipedia.org/wiki/Aíto_García_Reneses,,,page_found_identity_mismatch,Selected page's birth year (1946) clearly differs from players_bio.csv (1987); rejected as a different person.,"Alejandro Hernández; 50 Greatest EuroLeague Contributors (2008); Aíto García Reneses; Xavi (footballer, born 1980); CB Estudiantes; Olympiacos CFP",False,search,bio_name,1946.0,clear_mismatch,
PAMP,"HERNANDEZ-SONSECA, EDU",Edu Hernandez-sonseca,Eduardo Hernández-Sonseca,https://en.wikipedia.org/wiki/Eduardo_Hernández-Sonseca,Center,Center,matched,,Eduardo Hernández-Sonseca; EuroLeague MVP of the Round; 2008–09 Euroleague,False,search,bio_name,1983.0,exact_match,exact_birth_year
P012712,"HERNANGOMEZ, JUANCHO",Juancho Hernangomez,Juancho Hernangómez,https://en.wikipedia.org/wiki/Juancho_Hernangómez,Power forward,Power Forward,matched,,Juancho Hernangómez; Willy Hernangómez; Spain men's national basketball team; 2024–25 EuroLeague; All-EuroLeague Team,False,direct,bio_name,1995.0,exact_match,exact_birth_year
P003196,"HERNANGOMEZ, WILLY",Willy Hernangomez,Willy Hernangómez,https://en.wikipedia.org/wiki/Willy_Hernangómez,Center,Center,matched,,Willy Hernangómez; Juancho Hernangómez; 2024–25 EuroLeague; List of 2026–27 EuroLeague transactions; Spain men's national basketball team,False,direct,bio_name,1994.0,exact_match,exact_birth_year
P012611,"HERRERA, SEBASTIAN",Sebastian Herrera,Sebastián Herrera (basketball),https://en.wikipedia.org/wiki/Sebastián_Herrera_(basketball),Shooting guard,Shooting Guard,matched,,Sebastián Herrera (basketball); Paris Basketball; List of 2025–26 EuroLeague transactions; 2024–25 Paris Basketball season; Real Madrid Baloncesto,False,search,bio_name,1997.0,exact_match,exact_birth_year
